0000000        deadbeef        00000000        ffffffff        ffffffff
        357 276 255 336  \0  \0  \0  \0 377 377 377 377 377 377 377 377
0000020        ffffffff        ffffffff        ffffffff        ffffffff
        377 377 377 377 377 377 377 377 377 377 377 377 377 377 377 377
*
0000400


 Started ....
244 | ./Actor/Actor.cpp	setup:138 	|  CborQueue 3FFF1984:0 
504845 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
504928 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
504929 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
504929 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
504935 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
504939 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
504946 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505029 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505030 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505030 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505036 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505040 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505047 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505130 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505131 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505131 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505137 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505141 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505148 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505231 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505232 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505232 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505238 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505242 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505249 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505332 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505333 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505333 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505339 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505343 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505350 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505433 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505434 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505434 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505440 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505444 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505451 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505534 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505535 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505535 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505541 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505545 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505552 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505635 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505636 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505636 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505642 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505646 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505653 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505707 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
505707 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
505709 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
505716 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
505721 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505726 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
505733 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505741 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505743 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505748 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505754 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505759 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505765 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505838 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505839 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505839 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505845 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505849 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505856 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505939 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
505940 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505940 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
505946 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
505950 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
505957 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506040 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506041 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506041 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506047 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506051 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506058 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506141 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506142 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506142 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506148 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506152 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506159 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506242 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506242 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506243 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506249 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506253 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506260 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506343 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506344 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506344 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506350 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506354 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506361 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506444 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506445 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506445 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506451 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506455 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506462 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506545 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506546 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506546 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506552 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506556 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506563 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506646 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506647 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506647 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506653 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506657 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506664 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506747 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506748 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506748 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506754 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506758 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506765 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506848 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506849 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506849 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506855 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506859 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506866 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506949 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
506950 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506950 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
506956 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
506960 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
506967 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507050 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507051 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507051 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507057 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507061 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507068 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507151 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507152 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507152 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507158 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507162 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507169 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507252 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507253 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507253 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507259 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507263 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507270 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507353 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507353 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507354 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507360 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507364 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507371 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507454 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507455 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507455 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507461 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507465 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507472 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507555 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507556 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507556 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507562 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507566 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507573 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507656 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507657 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507657 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507663 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507667 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507674 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507757 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507758 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507758 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507764 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507768 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507775 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507858 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507859 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507859 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507865 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507869 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507876 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507959 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
507960 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507960 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
507966 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
507970 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
507977 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508060 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508061 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508061 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508067 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508071 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508078 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508161 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508161 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508162 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508168 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508172 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508179 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508262 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508263 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508263 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508269 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508273 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508280 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508363 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508364 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508364 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508370 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508374 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508381 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508464 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508465 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508465 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508471 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508475 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508482 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508565 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508566 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508566 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508572 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508576 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508583 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508666 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508667 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508667 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508673 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508677 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508684 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508738 | ./Actor/DWM1000Tag.cpp	onReceive:351 	|  SYS_STATUS :28200F2
508738 | ./Actor/DWM1000Tag.cpp	onReceive:359 	|  RX Timeout
508740 | ./Actor/DWM1000Tag.cpp	onReceive:368 	|  status reg.:28200F2,interrupts : 0
508747 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/polls 
508752 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508757 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/dwm1000/interrupts 
508763 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508769 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508774 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508779 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508785 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508790 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508796 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508869 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508870 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508870 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508876 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508880 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508887 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508970 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
508971 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508971 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
508977 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
508981 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
508988 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509071 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509072 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509072 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509078 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509082 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509089 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509172 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509173 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509173 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509179 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509183 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509190 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509273 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509274 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509274 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509280 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509284 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509291 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509374 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509375 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509375 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509381 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509385 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509392 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509475 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509476 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509476 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509482 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509486 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509493 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509576 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509577 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509577 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509583 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509587 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509594 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509677 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509678 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509678 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509684 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509688 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509695 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509778 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509779 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509779 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509785 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509789 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509796 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509879 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509879 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509880 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509886 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509890 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509897 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509980 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
509980 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509981 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
509987 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
509991 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
509998 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510081 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
510082 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510082 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
510088 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510092 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
510099 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510182 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
510182 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510183 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
510189 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510193 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
510200 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510283 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
510284 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510284 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
510290 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510294 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
510301 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510384 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/online 
510385 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510385 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/up_time 
510391 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
510395 | ./Actor/Mqtt.cpp	sendPublish:274 	|  TOPIC tag_1/system/heap_size 
510402 | ./Actor/Mqtt.cpp	onReceive:297 	| READY
